Shipment_ID,Shipment_Date,Vendor_ID,Vendor_Rating,Origin,Destination,Distance_km,Weight_tons,Weather_Condition,Traffic_Density,Vehicle_Type,Actual_Delay_Days,CO2_Emission_kg
SHP-01072,2026-04-14,VEND-003,4.6,Antalya,Sakarya,526.6,11.38,Normal,Low,Hybrid Van,0,495.59
SHP-01073,2026-04-15,VEND-007,4.3,Malatya,Kocaeli,932.3,5.94,Normal,Low,Electric Semi,0,189.72
SHP-01074,2026-04-15,VEND-007,4.3,Kayseri,Diyarbakir,527.3,14.28,Rain,Medium,Diesel Truck,0,1060.6
SHP-01075,2026-04-15,VEND-022,2.7,Samsun,Trabzon,361.9,17.85,Rain,High,Diesel Truck,4,1043.63
SHP-01076,2026-04-15,VEND-022,2.4,Kayseri,Adana,239.6,22.15,Rain,Medium,Diesel Truck,0,691.46
SHP-01077,2026-04-15,VEND-022,2.8,Antalya,Trabzon,1098.7,2.24,Rain,Low,Hybrid Van,0,208.36
SHP-01078,2026-04-15,VEND-016,2.5,Diyarbakir,Denizli,1247.2,24.36,Rain,High,Diesel Truck,2,4520.54
SHP-01079,2026-04-16,VEND-014,4.5,Sakarya,Adana,753.6,17.89,Normal,Low,Diesel Truck,0,1748.6
SHP-01080,2026-04-16,VEND-017,3.3,Denizli,Erzurum,1352.6,7.82,Normal,High,Diesel Truck,0,1512.02
SHP-01081,2026-04-16,VEND-011,2.9,Adana,Erzurum,766.8,5.91,Rain,Medium,Diesel Truck,0,641.4
SHP-01082,2026-04-16,VEND-017,3.5,Trabzon,Diyarbakir,421.1,8.11,Rain,Low,Hybrid Van,0,283.37
SHP-01083,2026-04-17,VEND-020,3.9,Van,Erzurum,305.5,22.02,Normal,Medium,Electric Semi,0,248.07
SHP-01084,2026-04-17,VEND-020,3.6,Trabzon,Adana,723.0,7.99,Normal,Low,Electric Semi,0,200.71
SHP-01085,2026-04-17,VEND-016,2.3,Kayseri,Izmir,895.7,12.11,Rain,High,Diesel Truck,0,1704.19
SHP-01086,2026-04-17,VEND-002,3.1,Gaziantep,Samsun,576.4,17.94,Normal,Low,Hybrid Van,0,824.96
SHP-01087,2026-04-18,VEND-019,4.4,Samsun,Sakarya,634.2,21.93,Normal,High,Diesel Truck,0,2031.78
SHP-01088,2026-04-18,VEND-010,2.9,Adana,Sakarya,755.0,16.81,Rain,High,Electric Semi,1,494.85
SHP-01089,2026-04-18,VEND-019,4.5,Trabzon,Adana,719.5,19.07,Normal,High,Diesel Truck,0,2026.06
SHP-01090,2026-04-19,VEND-014,4.5,Istanbul,Konya,596.5,5.16,Normal,High,Diesel Truck,0,458.82
SHP-01091,2026-04-19,VEND-023,4.9,Bursa,Kayseri,743.8,22.06,Normal,Low,Electric Semi,0,583.03
SHP-01092,2026-04-19,VEND-009,1.9,Sakarya,Diyarbakir,1086.6,7.62,Normal,Medium,Diesel Truck,2,1093.0
SHP-01093,2026-04-19,VEND-024,4.6,Adana,Ankara,496.8,4.08,Rain,High,Diesel Truck,0,300.67
SHP-01094,2026-04-20,VEND-022,2.9,Mersin,Konya,277.5,24.43,Normal,Medium,Diesel Truck,0,971.67
SHP-01095,2026-04-20,VEND-009,1.8,Samsun,Antalya,902.8,5.84,Normal,Low,Hybrid Van,0,416.04
SHP-01096,2026-04-20,VEND-013,3.7,Mersin,Diyarbakir,619.7,4.28,Normal,Low,Hybrid Van,0,220.34
SHP-01097,2026-04-20,VEND-014,4.4,Sakarya,Mersin,701.4,16.02,Normal,Low,Diesel Truck,0,1427.11
SHP-01098,2026-04-21,VEND-020,3.8,Antalya,Ankara,479.0,8.65,Normal,High,Diesel Truck,0,619.49
SHP-01099,2026-04-21,VEND-018,1.5,Sakarya,Antalya,525.3,4.2,Normal,Medium,Diesel Truck,1,300.29
SHP-01100,2026-04-21,VEND-022,2.5,Antalya,Istanbul,612.6,15.43,Normal,Medium,Diesel Truck,0,1249.12
SHP-01101,2026-04-21,VEND-010,2.8,Adana,Samsun,604.9,19.22,Normal,High,Electric Semi,0,439.66
SHP-01102,2026-04-21,VEND-013,3.8,Kocaeli,Van,1430.5,20.04,Normal,Low,Diesel Truck,0,3672.69
SHP-01103,2026-04-22,VEND-011,2.6,Malatya,Samsun,460.3,4.73,Normal,High,Diesel Truck,2,324.03
SHP-01104,2026-04-23,VEND-023,4.8,Antalya,Malatya,893.7,14.36,Normal,Low,Diesel Truck,0,1679.85
SHP-01105,2026-04-23,VEND-008,4.4,Kocaeli,Sakarya,47.7,20.53,Normal,Low,Diesel Truck,0,130.86
SHP-01106,2026-04-23,VEND-015,3.0,Ankara,Malatya,627.0,4.87,Normal,Low,Electric Semi,0,108.28
SHP-01107,2026-04-23,VEND-004,3.9,Ankara,Konya,283.2,5.98,Normal,Low,Hybrid Van,0,134.7
SHP-01108,2026-04-23,VEND-022,2.7,Sakarya,Van,1380.0,1.06,Normal,Medium,Electric Semi,0,55.86
SHP-01109,2026-04-24,VEND-010,3.2,Eskisehir,Antalya,416.0,13.59,Rain,Medium,Hybrid Van,0,500.89
SHP-01110,2026-04-24,VEND-009,2.0,Adana,Kayseri,246.3,5.67,Normal,Low,Electric Semi,0,50.34
SHP-01111,2026-04-24,VEND-015,3.0,Trabzon,Denizli,1234.2,18.38,Rain,Low,Diesel Truck,0,3070.53
SHP-01112,2026-04-24,VEND-013,3.8,Adana,Gaziantep,237.5,24.09,Rain,Medium,Diesel Truck,0,847.64
SHP-01113,2026-04-25,VEND-022,2.9,Gaziantep,Konya,530.9,6.01,Normal,Low,Diesel Truck,0,420.79
SHP-01114,2026-04-25,VEND-014,4.5,Mersin,Izmir,870.9,16.58,Normal,High,Diesel Truck,0,2014.91
SHP-01115,2026-04-25,VEND-013,3.6,Konya,Istanbul,559.5,6.08,Normal,High,Electric Semi,0,134.92
SHP-01116,2026-04-25,VEND-003,4.6,Diyarbakir,Kayseri,510.2,1.43,Normal,Medium,Hybrid Van,0,62.66
SHP-01117,2026-04-26,VEND-001,4.0,Mersin,Van,985.9,19.21,Normal,Medium,Diesel Truck,1,2552.66
SHP-01118,2026-04-26,VEND-010,3.3,Konya,Antalya,234.8,11.42,Normal,Medium,Electric Semi,0,97.38
SHP-01119,2026-04-26,VEND-025,4.4,Samsun,Mersin,677.4,23.72,Rain,Medium,Electric Semi,0,591.31
SHP-01120,2026-04-26,VEND-023,4.9,Sakarya,Erzurum,1138.9,13.82,Normal,High,Diesel Truck,0,2242.61
SHP-01121,2026-04-26,VEND-016,2.3,Gaziantep,Sakarya,942.7,4.78,Rain,High,Diesel Truck,0,690.93
SHP-01122,2026-04-26,VEND-016,2.3,Erzurum,Istanbul,1340.3,11.79,Rain,Medium,Diesel Truck,1,2282.39
SHP-01123,2026-04-27,VEND-010,3.2,Kayseri,Samsun,373.1,5.87,Normal,Medium,Electric Semi,0,83.54
SHP-01124,2026-04-27,VEND-005,1.7,Denizli,Izmir,240.8,22.07,Storm,High,Hybrid Van,3,514.98
SHP-01125,2026-04-27,VEND-001,4.2,Van,Antalya,1396.7,17.58,Snow,Low,Electric Semi,0,905.49
SHP-01126,2026-04-27,VEND-009,2.0,Mersin,Antalya,432.4,9.19,Normal,Medium,Hybrid Van,2,311.1
SHP-01127,2026-04-27,VEND-008,4.2,Bursa,Trabzon,1091.7,13.67,Normal,Medium,Diesel Truck,0,2048.33
SHP-01128,2026-04-28,VEND-005,1.7,Eskisehir,Bursa,161.9,17.07,Normal,Medium,Diesel Truck,0,355.84
SHP-01129,2026-04-28,VEND-007,4.0,Istanbul,Gaziantep,1098.8,19.79,Normal,Medium,Diesel Truck,0,2778.16
SHP-01130,2026-04-28,VEND-001,4.0,Kayseri,Antalya,581.6,2.92,Normal,Low,Diesel Truck,0,227.67
SHP-01131,2026-04-28,VEND-016,2.0,Van,Konya,1174.4,1.54,Normal,Low,Hybrid Van,0,149.87
SHP-01132,2026-04-29,VEND-024,4.7,Mersin,Denizli,610.4,3.75,Normal,Medium,Diesel Truck,0,313.49
SHP-01133,2026-04-29,VEND-018,2.0,Denizli,Adana,695.4,10.48,Rain,High,Diesel Truck,2,1132.35
SHP-01134,2026-04-29,VEND-012,4.9,Samsun,Konya,642.8,12.2,Normal,High,Hybrid Van,0,704.14
SHP-01135,2026-05-01,VEND-011,2.6,Antalya,Samsun,841.5,4.28,Normal,Medium,Electric Semi,1,131.67
SHP-01136,2026-05-01,VEND-008,4.4,Konya,Trabzon,913.2,10.87,Normal,Low,Diesel Truck,0,1352.44
SHP-01137,2026-05-01,VEND-004,4.1,Samsun,Istanbul,780.0,11.6,Rain,High,Electric Semi,0,377.42
SHP-01138,2026-05-01,VEND-015,3.0,Izmir,Malatya,1251.3,3.62,Normal,Medium,Diesel Truck,0,630.28
SHP-01139,2026-05-02,VEND-015,3.1,Mersin,Erzurum,819.4,23.0,Normal,Medium,Diesel Truck,0,2496.87
SHP-01140,2026-05-03,VEND-001,3.9,Mersin,Trabzon,810.9,15.38,Normal,Medium,Electric Semi,0,448.01
SHP-01141,2026-05-03,VEND-011,2.8,Diyarbakir,Samsun,607.4,10.32,Normal,Low,Diesel Truck,0,787.17
SHP-01142,2026-05-04,VEND-007,4.0,Izmir,Eskisehir,405.0,13.17,Rain,High,Diesel Truck,0,793.68
SHP-01143,2026-05-04,VEND-005,1.8,Diyarbakir,Mersin,651.5,8.54,Normal,Medium,Diesel Truck,0,736.59
SHP-01144,2026-05-04,VEND-018,1.5,Mersin,Konya,284.2,21.5,Normal,Medium,Diesel Truck,0,826.19
SHP-01145,2026-05-04,VEND-014,4.5,Denizli,Konya,360.8,14.8,Normal,High,Diesel Truck,0,778.44
SHP-01146,2026-05-05,VEND-016,2.5,Kocaeli,Bursa,127.5,12.88,Rain,Medium,Hybrid Van,0,136.38
SHP-01147,2026-05-05,VEND-018,1.6,Gaziantep,Diyarbakir,321.3,22.86,Rain,High,Diesel Truck,2,1049.54
SHP-01148,2026-05-05,VEND-025,4.0,Erzurum,Konya,1000.9,21.11,Normal,Medium,Diesel Truck,0,2821.4
SHP-01149,2026-05-06,VEND-021,3.9,Antalya,Konya,249.0,20.51,Rain,Medium,Diesel Truck,0,718.61
SHP-01150,2026-05-06,VEND-016,2.3,Istanbul,Van,1581.2,6.41,Normal,High,Diesel Truck,0,1436.57
SHP-01151,2026-05-06,VEND-022,2.6,Sakarya,Kayseri,633.1,4.67,Rain,High,Electric Semi,0,117.98
SHP-01152,2026-05-06,VEND-012,4.5,Trabzon,Kocaeli,1037.5,17.56,Rain,High,Electric Semi,0,708.81
SHP-01153,2026-05-06,VEND-025,4.3,Malatya,Antalya,884.7,12.25,Normal,High,Hybrid Van,0,916.45
SHP-01154,2026-05-06,VEND-020,3.6,Kayseri,Gaziantep,315.0,17.41,Normal,Medium,Diesel Truck,0,737.75
SHP-01155,2026-05-06,VEND-017,3.2,Istanbul,Eskisehir,240.7,19.26,Normal,Low,Electric Semi,0,162.71
SHP-01156,2026-05-06,VEND-023,4.8,Istanbul,Kayseri,742.3,8.09,Normal,Medium,Diesel Truck,0,812.59
SHP-01157,2026-05-07,VEND-013,4.0,Mersin,Izmir,876.0,7.83,Normal,High,Electric Semi,0,266.62
SHP-01158,2026-05-07,VEND-019,4.5,Antalya,Diyarbakir,1033.3,12.78,Normal,Medium,Diesel Truck,0,1816.25
SHP-01159,2026-05-07,VEND-008,4.3,Erzurum,Adana,799.3,7.57,Normal,High,Electric Semi,0,239.4
SHP-01160,2026-05-07,VEND-025,4.3,Izmir,Denizli,224.8,17.02,Normal,High,Diesel Truck,0,545.37
SHP-01161,2026-05-08,VEND-016,2.1,Malatya,Konya,624.1,18.92,Normal,High,Diesel Truck,4,1617.1
SHP-01162,2026-05-08,VEND-020,3.7,Antalya,Kocaeli,563.8,12.33,Normal,High,Diesel Truck,0,1041.14
SHP-01163,2026-05-08,VEND-012,4.7,Izmir,Sakarya,463.4,18.37,Normal,Medium,Electric Semi,0,315.02
SHP-01164,2026-05-09,VEND-022,2.6,Gaziantep,Malatya,202.3,13.25,Normal,Medium,Electric Semi,0,96.29
SHP-01165,2026-05-09,VEND-002,3.1,Izmir,Antalya,455.6,18.11,Rain,High,Diesel Truck,0,1234.54
SHP-01166,2026-05-09,VEND-003,4.4,Mersin,Denizli,606.8,6.4,Storm,Low,Hybrid Van,0,350.75
SHP-01167,2026-05-10,VEND-013,3.9,Konya,Erzurum,957.7,18.73,Normal,Low,Diesel Truck,0,2461.29
SHP-01168,2026-05-10,VEND-019,4.5,Samsun,Denizli,915.0,18.16,Normal,High,Diesel Truck,0,2402.88
SHP-01169,2026-05-10,VEND-021,3.8,Samsun,Izmir,1030.8,7.4,Normal,Medium,Hybrid Van,0,659.11
SHP-01170,2026-05-10,VEND-012,4.9,Istanbul,Antalya,585.2,14.34,Storm,Medium,Electric Semi,0,319.55
SHP-01171,2026-05-10,VEND-017,2.9,Izmir,Antalya,424.1,21.53,Normal,Low,Diesel Truck,0,1193.73
SHP-01172,2026-05-11,VEND-014,4.3,Bursa,Izmir,317.0,6.99,Rain,Medium,Diesel Truck,0,313.95
SHP-01173,2026-05-11,VEND-025,4.4,Bursa,Sakarya,157.6,18.66,Normal,High,Diesel Truck,0,433.75
SHP-01174,2026-05-11,VEND-017,3.4,Ankara,Van,1095.9,23.9,Normal,Medium,Diesel Truck,0,3721.05
SHP-01175,2026-05-12,VEND-011,2.6,Konya,Samsun,636.8,21.79,Normal,Medium,Diesel Truck,0,1898.46
SHP-01176,2026-05-12,VEND-025,4.0,Samsun,Trabzon,361.6,10.64,Rain,Medium,Hybrid Van,0,324.6
SHP-01177,2026-05-12,VEND-003,4.7,Konya,Sakarya,441.0,15.57,Rain,High,Hybrid Van,0,603.14
SHP-01178,2026-05-12,VEND-025,3.9,Konya,Mersin,275.4,24.8,Normal,High,Diesel Truck,0,1034.13
SHP-01179,2026-05-12,VEND-004,4.1,Kayseri,Mersin,293.2,14.64,Normal,Medium,Diesel Truck,0,597.73
SHP-01180,2026-05-13,VEND-008,4.3,Samsun,Trabzon,360.0,3.76,Normal,Medium,Diesel Truck,1,193.9
SHP-01181,2026-05-13,VEND-021,4.0,Konya,Gaziantep,546.9,2.09,Storm,Low,Hybrid Van,0,102.01
SHP-01182,2026-05-14,VEND-019,4.3,Antalya,Ankara,480.1,19.97,Normal,Medium,Diesel Truck,0,1315.05
SHP-01183,2026-05-14,VEND-025,4.0,Mersin,Kocaeli,727.7,11.17,Rain,Low,Electric Semi,0,285.85
SHP-01184,2026-05-14,VEND-019,4.5,Istanbul,Diyarbakir,1321.7,6.92,Normal,Medium,Diesel Truck,0,1259.34
SHP-01185,2026-05-14,VEND-016,2.4,Kayseri,Ankara,341.9,9.34,Normal,Medium,Hybrid Van,0,260.34
SHP-01186,2026-05-14,VEND-009,1.6,Erzurum,Antalya,1272.8,19.18,Normal,Low,Diesel Truck,2,3147.31
SHP-01187,2026-05-15,VEND-001,4.1,Adana,Antalya,498.1,12.17,Normal,Low,Diesel Truck,0,780.69
SHP-01188,2026-05-15,VEND-004,3.8,Izmir,Diyarbakir,1405.0,21.84,Rain,Low,Diesel Truck,0,3714.67
SHP-01189,2026-05-16,VEND-008,4.5,Eskisehir,Kayseri,535.6,18.64,Rain,Low,Diesel Truck,0,1331.05
SHP-01190,2026-05-16,VEND-002,2.8,Izmir,Kocaeli,434.9,24.38,Rain,Medium,Diesel Truck,4,1445.04
SHP-01191,2026-05-16,VEND-013,4.0,Bursa,Denizli,329.4,22.32,Normal,Low,Diesel Truck,0,957.7
SHP-01192,2026-05-16,VEND-020,3.7,Izmir,Konya,596.4,7.11,Rain,Low,Diesel Truck,0,576.06
SHP-01193,2026-05-17,VEND-025,4.0,Malatya,Denizli,980.2,16.82,Normal,High,Electric Semi,0,670.15
SHP-01194,2026-05-17,VEND-013,3.7,Van,Istanbul,1642.3,1.49,Normal,Low,Hybrid Van,0,201.59
SHP-01195,2026-05-18,VEND-022,2.6,Kocaeli,Izmir,425.8,24.79,Normal,High,Diesel Truck,0,1533.47
SHP-01196,2026-05-18,VEND-025,4.0,Trabzon,Diyarbakir,411.7,7.26,Normal,Medium,Diesel Truck,0,418.56
SHP-01197,2026-05-19,VEND-022,2.7,Trabzon,Denizli,1268.9,16.96,Normal,Medium,Diesel Truck,0,2994.21
SHP-01198,2026-05-19,VEND-012,4.5,Trabzon,Bursa,1153.0,21.38,Normal,Medium,Diesel Truck,0,3386.69
SHP-01199,2026-05-20,VEND-009,1.6,Samsun,Mersin,639.4,4.85,Normal,Low,Hybrid Van,0,254.22
SHP-01200,2026-05-20,VEND-025,4.1,Van,Istanbul,1591.3,21.35,Normal,High,Diesel Truck,0,4970.97
SHP-01201,2026-05-20,VEND-007,3.9,Eskisehir,Trabzon,960.8,1.29,Normal,High,Hybrid Van,0,105.21
SHP-01202,2026-05-20,VEND-011,2.7,Ankara,Sakarya,277.4,11.61,Normal,Low,Hybrid Van,0,278.05
SHP-01203,2026-05-21,VEND-002,2.9,Adana,Gaziantep,228.1,12.33,Rain,High,Hybrid Van,0,271.83
SHP-01204,2026-05-21,VEND-020,3.6,Van,Konya,1175.8,9.98,Normal,Medium,Diesel Truck,0,1605.21
SHP-01205,2026-05-21,VEND-017,3.7,Mersin,Antalya,442.2,15.07,Normal,High,Electric Semi,0,247.27
SHP-01206,2026-05-21,VEND-003,4.5,Antalya,Mersin,424.9,22.96,Rain,High,Diesel Truck,0,1498.49
SHP-01207,2026-05-22,VEND-006,4.9,Malatya,Gaziantep,208.5,8.85,Rain,Low,Diesel Truck,0,250.0
SHP-01208,2026-05-22,VEND-014,4.1,Trabzon,Antalya,1157.6,14.9,Rain,High,Electric Semi,0,696.66
SHP-01209,2026-05-22,VEND-014,4.3,Kocaeli,Mersin,724.6,22.06,Rain,High,Diesel Truck,0,2272.48
SHP-01210,2026-05-22,VEND-021,4.2,Mersin,Malatya,436.5,19.55,Storm,Medium,Diesel Truck,0,1338.85
SHP-01211,2026-05-22,VEND-007,4.0,Izmir,Sakarya,472.7,1.98,Normal,Low,Diesel Truck,0,124.06
SHP-01212,2026-05-22,VEND-024,4.7,Adana,Gaziantep,235.1,23.63,Storm,High,Diesel Truck,2,869.28
SHP-01213,2026-05-23,VEND-012,4.5,Mersin,Erzurum,853.0,2.12,Rain,Medium,Hybrid Van,0,149.12
SHP-01214,2026-05-23,VEND-021,4.2,Erzurum,Bursa,1325.0,15.13,Normal,Low,Electric Semi,0,702.28
SHP-01215,2026-05-23,VEND-006,4.8,Konya,Erzurum,981.9,14.81,Rain,High,Diesel Truck,0,2123.5
SHP-01216,2026-05-24,VEND-001,4.2,Izmir,Konya,573.0,19.87,Rain,Medium,Diesel Truck,0,1648.45
SHP-01217,2026-05-24,VEND-002,2.9,Mersin,Kocaeli,752.0,4.56,Rain,High,Diesel Truck,1,507.58
SHP-01218,2026-05-24,VEND-010,3.1,Van,Bursa,1509.6,5.3,Rain,Medium,Diesel Truck,1,1161.09
SHP-01219,2026-05-25,VEND-024,4.6,Kayseri,Sakarya,628.5,19.05,Normal,Low,Diesel Truck,0,1516.41
SHP-01220,2026-05-25,VEND-002,2.9,Adana,Konya,325.7,4.59,Normal,High,Hybrid Van,2,134.81
SHP-01221,2026-05-25,VEND-010,3.2,Denizli,Malatya,990.5,12.27,Normal,Medium,Electric Semi,0,440.46
SHP-01222,2026-05-25,VEND-003,4.5,Trabzon,Ankara,740.8,18.56,Rain,Medium,Hybrid Van,0,1200.12
SHP-01223,2026-05-26,VEND-024,4.6,Gaziantep,Samsun,596.5,16.63,Rain,Medium,Hybrid Van,0,863.81
SHP-01224,2026-05-26,VEND-017,3.3,Van,Bursa,1571.3,6.05,Rain,Low,Diesel Truck,0,1308.9
SHP-01225,2026-05-26,VEND-020,3.8,Kocaeli,Malatya,951.4,8.3,Rain,Medium,Electric Semi,2,300.05
SHP-01226,2026-05-26,VEND-018,1.7,Ankara,Mersin,494.9,24.26,Storm,Medium,Diesel Truck,1,1797.05
SHP-01227,2026-05-26,VEND-017,3.4,Mersin,Denizli,649.6,11.77,Normal,High,Hybrid Van,0,658.99
SHP-01228,2026-05-27,VEND-020,3.7,Erzurum,Diyarbakir,309.5,2.07,Storm,High,Electric Semi,2,28.75
SHP-01229,2026-05-27,VEND-001,4.5,Adana,Kocaeli,793.0,6.27,Normal,High,Hybrid Van,0,463.27
SHP-01230,2026-05-27,VEND-022,2.5,Kocaeli,Ankara,335.1,9.22,Normal,Low,Electric Semi,0,104.11
SHP-01231,2026-05-28,VEND-019,4.5,Trabzon,Antalya,1139.8,24.99,Normal,Medium,Diesel Truck,0,3915.92
SHP-01232,2026-05-28,VEND-019,4.1,Eskisehir,Antalya,398.2,8.26,Normal,Low,Hybrid Van,0,272.55
SHP-01233,2026-05-28,VEND-010,3.1,Malatya,Erzurum,378.2,1.63,Normal,High,Hybrid Van,0,61.22
SHP-01234,2026-05-29,VEND-021,4.4,Izmir,Erzurum,1549.1,13.31,Normal,Medium,Diesel Truck,0,2856.84
SHP-01235,2026-05-29,VEND-010,3.2,Samsun,Kayseri,349.5,3.01,Normal,High,Electric Semi,0,42.28
SHP-01236,2026-05-30,VEND-002,3.0,Samsun,Malatya,437.3,7.58,Rain,Medium,Hybrid Van,0,292.06
SHP-01237,2026-05-30,VEND-023,4.8,Bursa,Gaziantep,1036.7,24.82,Normal,Low,Diesel Truck,0,3279.08
SHP-01238,2026-05-30,VEND-006,4.9,Denizli,Trabzon,1169.8,17.91,Normal,High,Electric Semi,0,798.86
SHP-01239,2026-05-31,VEND-003,4.5,Izmir,Mersin,857.4,2.22,Normal,Medium,Electric Semi,0,68.01
SHP-01240,2026-05-31,VEND-016,2.2,Kayseri,Antalya,589.8,11.77,Normal,High,Hybrid Van,0,642.74
SHP-01241,2026-05-31,VEND-006,4.9,Konya,Antalya,230.3,5.12,Normal,High,Hybrid Van,0,109.62
SHP-01242,2026-05-31,VEND-022,2.7,Bursa,Mersin,797.7,3.95,Normal,Medium,Diesel Truck,0,422.39
SHP-01243,2026-05-31,VEND-012,4.6,Diyarbakir,Konya,824.6,15.09,Rain,Medium,Diesel Truck,0,1755.54
SHP-01244,2026-06-01,VEND-001,4.1,Antalya,Gaziantep,769.3,13.14,Normal,Medium,Electric Semi,0,382.36
SHP-01245,2026-06-01,VEND-024,4.4,Gaziantep,Adana,234.8,18.83,Normal,High,Diesel Truck,0,660.14
SHP-01246,2026-06-01,VEND-013,3.9,Malatya,Izmir,1184.8,22.42,Normal,High,Diesel Truck,2,3701.38
SHP-01247,2026-06-01,VEND-007,4.3,Malatya,Van,533.1,6.92,Normal,Low,Hybrid Van,0,271.0
SHP-01248,2026-06-01,VEND-017,3.4,Istanbul,Mersin,830.0,23.15,Storm,Medium,Diesel Truck,1,2848.0
SHP-01249,2026-06-01,VEND-014,4.5,Gaziantep,Izmir,1128.8,13.43,Normal,Low,Diesel Truck,0,1926.12
SHP-01250,2026-06-01,VEND-001,4.2,Eskisehir,Samsun,632.0,7.21,Normal,Medium,Hybrid Van,0,390.43
SHP-01251,2026-06-02,VEND-019,4.5,Sakarya,Malatya,958.5,21.3,Normal,High,Diesel Truck,0,3011.78
SHP-01252,2026-06-03,VEND-011,2.8,Van,Konya,1161.0,1.85,Normal,High,Hybrid Van,1,199.87
SHP-01253,2026-06-03,VEND-018,1.7,Kocaeli,Malatya,989.1,14.43,Normal,Medium,Diesel Truck,1,2039.43
SHP-01254,2026-06-03,VEND-023,4.8,Istanbul,Trabzon,1087.4,18.32,Normal,Medium,Diesel Truck,0,2801.87
SHP-01255,2026-06-03,VEND-016,2.6,Malatya,Eskisehir,905.1,7.72,Rain,Low,Hybrid Van,0,610.32
SHP-01256,2026-06-04,VEND-017,3.3,Bursa,Konya,476.7,21.72,Rain,Low,Diesel Truck,0,1452.33
SHP-01257,2026-06-04,VEND-007,4.1,Izmir,Istanbul,407.0,6.77,Normal,Medium,Hybrid Van,0,243.68
SHP-01258,2026-06-04,VEND-006,5.0,Denizli,Konya,374.6,21.16,Normal,High,Diesel Truck,0,1140.89
SHP-01259,2026-06-04,VEND-011,2.8,Trabzon,Erzurum,215.7,2.89,Normal,Medium,Electric Semi,0,23.31
SHP-01260,2026-06-05,VEND-022,2.5,Ankara,Diyarbakir,872.5,4.84,Normal,Low,Hybrid Van,0,367.29
SHP-01261,2026-06-05,VEND-014,4.6,Bursa,Sakarya,156.9,10.14,Rain,Medium,Diesel Truck,0,230.56
SHP-01262,2026-06-05,VEND-009,1.9,Kocaeli,Malatya,962.1,21.5,Normal,Low,Electric Semi,0,752.22
SHP-01263,2026-06-05,VEND-020,3.5,Gaziantep,Mersin,308.0,4.47,Normal,Low,Hybrid Van,0,112.26
SHP-01264,2026-06-05,VEND-022,2.9,Denizli,Konya,376.2,22.01,Normal,High,Diesel Truck,0,1227.36
SHP-01265,2026-06-06,VEND-023,5.0,Mersin,Erzurum,802.9,6.51,Normal,Low,Diesel Truck,0,637.07
SHP-01266,2026-06-06,VEND-008,4.1,Kocaeli,Samsun,651.4,11.86,Normal,Medium,Diesel Truck,0,1039.86
SHP-01267,2026-06-07,VEND-018,2.0,Kayseri,Gaziantep,299.7,9.47,Normal,Medium,Diesel Truck,0,390.88
SHP-01268,2026-06-07,VEND-015,3.2,Adana,Gaziantep,224.3,3.84,Normal,Low,Hybrid Van,0,73.92
SHP-01269,2026-06-07,VEND-012,4.7,Konya,Malatya,618.2,23.66,Normal,Low,Electric Semi,0,529.94
SHP-01270,2026-06-07,VEND-010,3.3,Denizli,Ankara,527.0,11.52,Rain,Low,Electric Semi,0,213.17
SHP-01271,2026-06-07,VEND-003,4.5,Samsun,Ankara,412.5,17.57,Normal,Low,Electric Semi,0,260.22
SHP-01272,2026-06-07,VEND-007,4.2,Kocaeli,Sakarya,46.9,14.81,Normal,High,Electric Semi,0,29.44
SHP-01273,2026-06-08,VEND-014,4.3,Kocaeli,Istanbul,104.7,13.04,Normal,Medium,Diesel Truck,0,206.48
SHP-01274,2026-06-08,VEND-023,5.0,Antalya,Bursa,480.2,15.8,Normal,Medium,Diesel Truck,0,1056.03
SHP-01275,2026-06-09,VEND-022,2.8,Erzurum,Van,300.2,22.56,Rain,Medium,Diesel Truck,0,938.56
SHP-01276,2026-06-10,VEND-005,1.8,Kocaeli,Mersin,734.2,17.78,Normal,High,Hybrid Van,0,1109.16
SHP-01277,2026-06-10,VEND-017,3.3,Eskisehir,Denizli,313.2,13.78,Normal,Low,Diesel Truck,0,600.29
SHP-01278,2026-06-10,VEND-003,4.5,Malatya,Kayseri,309.6,16.48,Normal,High,Diesel Truck,0,754.75
SHP-01279,2026-06-11,VEND-017,3.4,Erzurum,Ankara,896.8,15.55,Normal,Low,Diesel Truck,0,1819.68
SHP-01280,2026-06-11,VEND-009,1.7,Denizli,Bursa,351.2,11.39,Rain,High,Electric Semi,0,152.54
SHP-01281,2026-06-12,VEND-012,4.5,Sakarya,Eskisehir,133.2,15.99,Normal,Low,Diesel Truck,0,276.92
SHP-01282,2026-06-12,VEND-018,1.8,Kayseri,Ankara,327.9,11.65,Normal,Low,Electric Semi,0,137.76
SHP-01283,2026-06-13,VEND-011,2.4,Eskisehir,Kocaeli,145.4,19.18,Normal,Medium,Diesel Truck,0,389.45
SHP-01284,2026-06-13,VEND-021,4.2,Konya,Adana,330.9,24.25,Normal,Low,Electric Semi,0,265.86
SHP-01285,2026-06-13,VEND-014,4.3,Eskisehir,Adana,664.1,24.04,Normal,High,Diesel Truck,0,2335.28
SHP-01286,2026-06-14,VEND-025,4.4,Ankara,Van,1112.4,20.7,Normal,Medium,Diesel Truck,0,2974.65
SHP-01287,2026-06-14,VEND-016,2.2,Erzurum,Kocaeli,1215.4,15.44,Normal,Medium,Diesel Truck,0,2648.85
