Shipment_ID,Date_ID,Vendor_ID,Route_ID,Weight_tons,Distance_km,Actual_Delay_Days,CO2_Emission_kg,Delay_Risk_Probability,Risk_Level
SHP-01324,20260624,VEND-011,RT-48dd811611,6.88,775.3,0,752.09,0.11,Low Risk
SHP-01325,20260624,VEND-023,RT-9cdd291076,7.41,860.3,0,865.34,0.06,Low Risk
SHP-01326,20260624,VEND-024,RT-0fca53dae8,20.4,454.6,0,360.04,0.36,Medium Risk
SHP-01327,20260624,VEND-025,RT-e4e3bff8ec,7.56,834.6,0,527.55,0.05,Low Risk
SHP-01328,20260624,VEND-019,RT-34f3346000,1.07,579.1,0,56.5,0.09,Low Risk
SHP-01329,20260624,VEND-013,RT-9f57bfb3f2,11.27,1017.1,0,411.64,0.09,Low Risk
SHP-01330,20260624,VEND-014,RT-a2b5cc0356,1.3,1357.1,0,254.19,0.11,Low Risk
SHP-01331,20260624,VEND-025,RT-0c0ec5e556,22.84,391.8,0,1161.85,0.04,Low Risk
SHP-01332,20260625,VEND-008,RT-78040e4d8f,16.4,907.5,0,2246.09,0.48,Medium Risk
SHP-01333,20260625,VEND-009,RT-13cdaa592c,14.99,325.4,0,171.91,0.16,Low Risk
SHP-01334,20260625,VEND-023,RT-8c140705ff,5.84,1455.0,0,1093.46,0.09,Low Risk
SHP-01335,20260625,VEND-010,RT-1f8f2bb12a,17.8,314.4,0,225.17,0.25,Medium Risk
SHP-01336,20260625,VEND-006,RT-5f7331a53b,17.25,1730.0,0,3862.55,0.12,Low Risk
SHP-01337,20260625,VEND-015,RT-f48603a85f,2.45,627.4,0,214.63,0.18,Low Risk
SHP-01338,20260625,VEND-009,RT-a6ae85b830,22.14,45.0,0,135.71,0.28,Medium Risk
SHP-01339,20260626,VEND-023,RT-f90ff227ca,14.91,1213.6,1,2586.93,0.11,Low Risk
SHP-01340,20260626,VEND-023,RT-7cbbdcddb9,20.02,212.9,0,627.76,0.1,Low Risk
SHP-01341,20260626,VEND-008,RT-bc199304af,7.31,385.0,0,251.4,0.19,Low Risk
SHP-01342,20260626,VEND-014,RT-3a182f830d,3.93,601.2,0,334.37,0.11,Low Risk
SHP-01343,20260626,VEND-025,RT-7cbf099644,17.86,267.6,1,172.36,0.2,Medium Risk
SHP-01344,20260626,VEND-019,RT-3475572a8d,20.05,330.6,0,945.83,0.04,Low Risk
SHP-01345,20260626,VEND-006,RT-6aaead2aa2,10.26,576.4,0,782.58,0.04,Low Risk
SHP-01346,20260627,VEND-015,RT-cee94b3f72,1.57,340.4,0,80.19,0.18,Low Risk
SHP-01347,20260627,VEND-016,RT-a84323033b,20.64,1254.5,0,3468.08,0.28,Medium Risk
SHP-01348,20260627,VEND-017,RT-3fbdd82bfd,5.95,1183.8,0,600.76,0.16,Low Risk
SHP-01349,20260628,VEND-001,RT-495011deda,9.14,1534.8,0,1813.99,0.1,Low Risk
SHP-01350,20260628,VEND-008,RT-5abe5b9f02,16.08,767.3,1,1635.65,0.02,Low Risk
SHP-01351,20260628,VEND-022,RT-20ee41a28e,3.4,1035.0,0,504.89,0.17,Low Risk
SHP-01352,20260628,VEND-007,RT-48e28f6ca1,2.73,738.9,0,292.58,0.13,Low Risk
SHP-01353,20260628,VEND-008,RT-c21956a0a9,1.62,122.9,0,35.82,0.12,Low Risk
SHP-01354,20260629,VEND-009,RT-08fcdc4b94,23.0,738.8,0,1302.06,0.11,Low Risk
SHP-01355,20260629,VEND-005,RT-91e664e13d,8.47,899.6,0,988.43,0.56,High Risk
SHP-01356,20260629,VEND-004,RT-9d709cacba,16.86,1235.6,0,2796.7,0.07,Low Risk
SHP-01357,20260629,VEND-009,RT-2171f6b5c4,24.74,1093.4,1,924.98,0.18,Low Risk
SHP-01358,20260630,VEND-022,RT-16e571b8be,17.07,838.1,0,533.01,0.11,Low Risk
SHP-01359,20260630,VEND-001,RT-a2b5cc0356,13.6,1311.8,0,2662.7,0.23,Medium Risk
SHP-01360,20260701,VEND-008,RT-4364415d1c,13.5,601.7,0,1114.66,0.02,Low Risk
SHP-01361,20260701,VEND-002,RT-845618082b,10.05,681.5,0,566.57,0.07,Low Risk
SHP-01362,20260702,VEND-015,RT-3fa65eb4ee,15.39,1111.0,2,2386.01,0.19,Low Risk
SHP-01363,20260702,VEND-007,RT-c158863c9a,24.01,1036.3,0,3389.3,0.17,Low Risk
SHP-01364,20260703,VEND-020,RT-470faaabd9,19.91,1556.8,0,1135.09,0.14,Low Risk
SHP-01365,20260703,VEND-015,RT-a3e94724e7,11.18,417.1,0,157.3,0.16,Low Risk
SHP-01366,20260703,VEND-020,RT-9362d19bb0,8.98,420.5,0,320.64,0.1,Low Risk
SHP-01367,20260703,VEND-016,RT-831554929d,22.2,568.2,0,1800.61,0.3,Medium Risk
SHP-01368,20260703,VEND-011,RT-df562bfc47,4.26,306.3,0,108.14,0.17,Low Risk
SHP-01369,20260703,VEND-022,RT-a46724e632,21.39,734.0,0,2283.83,0.3,Medium Risk
SHP-01370,20260704,VEND-012,RT-2f67967430,7.12,876.5,1,561.31,0.07,Low Risk
SHP-01371,20260704,VEND-024,RT-d3dae2916b,18.18,126.0,0,193.56,0.06,Low Risk
SHP-01372,20260704,VEND-025,RT-a139529f07,20.35,221.2,0,618.56,0.01,Low Risk
SHP-01373,20260704,VEND-015,RT-92623cd039,12.45,1087.2,0,2025.56,0.23,Medium Risk
SHP-01374,20260705,VEND-017,RT-52a671aee5,5.61,556.0,0,264.91,0.11,Low Risk
SHP-01375,20260705,VEND-007,RT-cfe589284f,21.27,599.8,0,1106.79,0.17,Low Risk
SHP-01376,20260705,VEND-021,RT-c6f2ca1e1c,9.82,337.8,0,470.14,0.12,Low Risk
SHP-01377,20260705,VEND-017,RT-62c603c300,8.7,1000.5,0,684.17,0.14,Low Risk
SHP-01378,20260705,VEND-023,RT-55203c6a5f,13.24,1062.4,0,2047.17,0.08,Low Risk
SHP-01379,20260706,VEND-007,RT-3adf01d4cb,11.44,1239.9,1,2082.38,0.18,Low Risk
SHP-01380,20260706,VEND-020,RT-6e9b960a01,17.39,466.1,0,1076.74,0.08,Low Risk
SHP-01381,20260706,VEND-012,RT-6d57667582,4.29,303.8,0,115.88,0.06,Low Risk
SHP-01382,20260707,VEND-005,RT-d348f03fb7,11.46,1366.3,2,2123.57,0.56,High Risk
SHP-01383,20260707,VEND-005,RT-c4d4ab9466,22.4,554.2,0,1659.09,0.19,Low Risk
SHP-01384,20260707,VEND-015,RT-fa7666f7f9,1.87,632.4,2,183.05,0.3,Medium Risk
SHP-01385,20260707,VEND-008,RT-669162613a,11.98,859.7,0,833.01,0.07,Low Risk
SHP-01386,20260708,VEND-003,RT-2522d2ba4d,16.85,658.7,0,988.4,0.13,Low Risk
SHP-01387,20260708,VEND-011,RT-3318878ad9,22.31,296.6,1,816.6,0.11,Low Risk
SHP-01388,20260708,VEND-017,RT-91b348424c,15.25,1184.8,0,2472.15,0.21,Medium Risk
SHP-01389,20260709,VEND-008,RT-37f59d5282,20.79,1079.6,0,3319.33,0.14,Low Risk
SHP-01390,20260709,VEND-024,RT-dcaaf4a2ad,6.34,764.7,0,168.42,0.07,Low Risk
SHP-01391,20260710,VEND-020,RT-77fe3da414,9.47,1270.3,0,444.58,0.11,Low Risk
SHP-01392,20260710,VEND-013,RT-ef118edaff,23.61,512.0,0,1733.28,0.18,Low Risk
SHP-01393,20260710,VEND-024,RT-04f713fedc,22.26,842.9,0,2625.6,0.09,Low Risk
SHP-01394,20260710,VEND-011,RT-545216d625,14.39,1295.9,1,685.13,0.23,Medium Risk
SHP-01395,20260710,VEND-004,RT-81f5d62073,12.41,413.2,0,711.13,0.08,Low Risk
SHP-01396,20260710,VEND-001,RT-a88682802d,11.83,647.9,0,1053.73,0.14,Low Risk
SHP-01397,20260710,VEND-024,RT-1ba5cfe5f9,2.41,1180.4,0,402.26,0.11,Low Risk
SHP-01398,20260711,VEND-024,RT-7e300130e2,22.42,353.0,0,1068.56,0.1,Low Risk
SHP-01399,20260711,VEND-019,RT-befaa87d85,20.64,1082.3,0,3051.06,0.04,Low Risk
SHP-01400,20260711,VEND-003,RT-ee63e09465,11.95,343.2,0,559.88,0.04,Low Risk
SHP-01401,20260711,VEND-008,RT-6fc1347762,7.71,119.7,0,36.33,0.08,Low Risk
SHP-01402,20260711,VEND-002,RT-1a9c864357,9.23,551.2,0,671.26,0.18,Low Risk
SHP-01403,20260711,VEND-002,RT-6def8500f8,3.96,1227.3,0,397.24,0.11,Low Risk
SHP-01404,20260711,VEND-007,RT-19f83e0e31,18.32,222.3,0,514.81,0.02,Low Risk
SHP-01405,20260711,VEND-015,RT-9d709cacba,14.36,1221.5,0,2353.05,0.11,Low Risk
SHP-01406,20260711,VEND-002,RT-e831ac5d70,6.62,839.4,0,746.36,0.11,Low Risk
SHP-01407,20260712,VEND-025,RT-925e41b215,15.95,835.3,0,1685.57,0.03,Low Risk
SHP-01408,20260712,VEND-012,RT-9e3d881ef3,24.5,665.2,0,2320.96,0.1,Low Risk
SHP-01409,20260712,VEND-007,RT-999908a559,3.94,46.1,0,18.92,0.09,Low Risk
SHP-01410,20260712,VEND-013,RT-371cfe68b2,12.0,465.9,0,464.49,0.07,Low Risk
SHP-01411,20260712,VEND-020,RT-e663f5b799,12.86,378.9,0,669.7,0.15,Low Risk
SHP-01412,20260713,VEND-008,RT-64fe824941,5.0,807.8,0,339.25,0.05,Low Risk
SHP-01413,20260713,VEND-002,RT-430158ee46,13.76,1023.8,0,550.83,0.57,High Risk
SHP-01414,20260713,VEND-002,RT-0917102466,15.54,629.1,0,386.87,0.4,Medium Risk
SHP-01415,20260713,VEND-022,RT-ecba13aa63,4.78,588.4,0,236.78,0.1,Low Risk
SHP-01416,20260713,VEND-003,RT-94e8673041,4.71,580.3,0,100.84,0.11,Low Risk
SHP-01417,20260713,VEND-016,RT-749caac497,21.55,976.0,0,3204.04,0.5,High Risk
SHP-01418,20260714,VEND-010,RT-7df083c0d7,8.47,143.3,0,100.5,0.13,Low Risk
SHP-01419,20260714,VEND-020,RT-7fe4958865,16.13,770.7,0,418.34,0.09,Low Risk
SHP-01420,20260714,VEND-002,RT-f28dc045ce,16.04,325.2,3,702.73,0.67,High Risk
SHP-01421,20260714,VEND-023,RT-e3c6dbe9ec,21.14,79.7,0,222.0,0.07,Low Risk
SHP-01422,20260714,VEND-018,RT-c65a6229be,18.76,455.0,3,1214.16,0.69,High Risk
SHP-01423,20260714,VEND-012,RT-cbb1c87aac,21.17,678.0,0,520.37,0.07,Low Risk
SHP-01424,20260715,VEND-006,RT-b52cd53150,16.01,533.0,0,1185.82,0.07,Low Risk
SHP-01425,20260715,VEND-025,RT-b75e0fb8b6,11.79,574.8,0,977.06,0.21,Medium Risk
SHP-01426,20260715,VEND-008,RT-e11e5904ea,10.45,565.2,0,827.27,0.09,Low Risk
SHP-01427,20260715,VEND-013,RT-1eea17ef0b,10.1,579.3,0,491.62,0.05,Low Risk
SHP-01428,20260715,VEND-010,RT-e5b3697359,11.04,860.3,0,1243.21,0.1,Low Risk
SHP-01429,20260715,VEND-006,RT-fd36e00fd4,4.1,516.3,0,177.16,0.09,Low Risk
SHP-01430,20260716,VEND-011,RT-9158630505,11.18,160.2,0,158.18,0.13,Low Risk
SHP-01431,20260716,VEND-004,RT-8c60b8cf7f,10.35,1133.8,0,899.47,0.1,Low Risk
SHP-01432,20260717,VEND-001,RT-bc4133b463,1.83,663.0,0,105.04,0.13,Low Risk
SHP-01433,20260717,VEND-008,RT-946c0ba65f,7.6,598.0,0,619.38,0.11,Low Risk
SHP-01434,20260717,VEND-003,RT-f310c7e164,19.05,621.3,0,1646.24,0.08,Low Risk
SHP-01435,20260717,VEND-011,RT-3a354a03f3,14.87,234.8,0,132.43,0.16,Low Risk
SHP-01436,20260717,VEND-022,RT-ddebe1d8cd,20.35,295.5,0,789.95,0.11,Low Risk
SHP-01437,20260718,VEND-005,RT-41049c7b8e,14.02,319.2,3,395.03,0.61,High Risk
SHP-01438,20260718,VEND-001,RT-db5057c749,21.5,214.8,0,389.07,0.04,Low Risk
SHP-01439,20260718,VEND-003,RT-7c27d8a6a3,20.11,623.2,0,1107.34,0.1,Low Risk
SHP-01440,20260718,VEND-013,RT-6a1803ec24,3.36,645.5,0,319.37,0.11,Low Risk
SHP-01441,20260718,VEND-007,RT-cef3d310ed,24.45,463.2,1,417.18,0.14,Low Risk
SHP-01442,20260718,VEND-013,RT-f2e379f955,1.35,1049.0,0,122.06,0.11,Low Risk
SHP-01443,20260719,VEND-001,RT-2d0d6d7f31,15.32,1086.4,0,2378.43,0.19,Low Risk
SHP-01444,20260719,VEND-009,RT-599415ba11,20.02,638.3,0,1765.4,0.27,Medium Risk
SHP-01445,20260719,VEND-011,RT-c18066771f,8.97,745.6,0,861.96,0.08,Low Risk
SHP-01446,20260719,VEND-011,RT-aec163fafe,15.37,469.7,2,1045.71,0.31,Medium Risk
SHP-01447,20260719,VEND-014,RT-f052dddbb0,9.69,533.0,0,450.67,0.11,Low Risk
SHP-01448,20260720,VEND-020,RT-e558e76b75,2.45,365.2,0,79.37,0.11,Low Risk
SHP-01449,20260720,VEND-012,RT-89eea56df9,1.2,299.2,0,14.78,0.1,Low Risk
SHP-01450,20260720,VEND-022,RT-6a1efcdf1e,3.28,1123.1,0,145.21,0.44,Medium Risk
SHP-01451,20260721,VEND-014,RT-10260dd836,3.36,707.1,0,340.39,0.1,Low Risk
SHP-01452,20260721,VEND-007,RT-fa4bf2e3fe,15.66,763.3,0,1635.44,0.02,Low Risk
SHP-01453,20260721,VEND-006,RT-7f16e4f8af,13.62,77.7,0,153.32,0.07,Low Risk
SHP-01454,20260721,VEND-009,RT-3df4174c27,11.93,1341.3,2,623.63,0.36,Medium Risk
SHP-01455,20260721,VEND-015,RT-c842804b57,17.61,808.1,0,1935.19,0.1,Low Risk
SHP-01456,20260721,VEND-007,RT-dc4c4c3e90,1.4,709.3,0,96.42,0.13,Low Risk
SHP-01457,20260721,VEND-023,RT-3084ee88f9,7.5,221.0,0,146.99,0.08,Low Risk
SHP-01458,20260722,VEND-012,RT-99fc319fa4,19.66,1147.1,0,3063.3,0.04,Low Risk
SHP-01459,20260722,VEND-022,RT-432ea48708,22.84,740.9,0,581.23,0.11,Low Risk
SHP-01460,20260722,VEND-018,RT-b468432918,11.52,872.4,1,1427.36,0.68,High Risk
SHP-01461,20260722,VEND-009,RT-004a1e9c70,2.96,291.0,2,31.4,0.17,Low Risk
SHP-01462,20260722,VEND-006,RT-0132a7b912,20.17,1068.7,0,2848.35,0.02,Low Risk
SHP-01463,20260722,VEND-019,RT-ccf91d4498,22.24,601.4,0,1803.84,0.1,Low Risk
SHP-01464,20260723,VEND-009,RT-c860bed972,10.93,830.2,2,1205.89,0.61,High Risk
SHP-01465,20260723,VEND-007,RT-a5a01cf17c,6.84,1139.5,0,1012.92,0.04,Low Risk
SHP-01466,20260723,VEND-024,RT-ae9c9a0bf6,2.06,636.6,0,194.21,0.14,Low Risk
SHP-01467,20260724,VEND-013,RT-2c809da378,15.19,1292.6,0,1756.53,0.23,Medium Risk
SHP-01468,20260724,VEND-002,RT-3741e05492,22.84,947.7,0,2821.31,0.13,Low Risk
SHP-01469,20260724,VEND-013,RT-1636bf759a,17.27,768.9,0,1791.25,0.04,Low Risk
SHP-01470,20260724,VEND-012,RT-68a550e28c,8.61,897.4,0,605.49,0.1,Low Risk
SHP-01471,20260724,VEND-022,RT-f7e0824f94,16.43,678.8,0,1490.36,0.11,Low Risk
SHP-01472,20260724,VEND-018,RT-4ef9cc1553,20.97,282.0,2,821.24,0.19,Low Risk
SHP-01473,20260725,VEND-005,RT-f39aab646f,12.42,628.5,0,665.7,0.41,Medium Risk
SHP-01474,20260725,VEND-004,RT-36edc3a166,20.67,881.0,0,2507.39,0.02,Low Risk
SHP-01475,20260725,VEND-016,RT-f5bd640d2d,10.41,228.6,0,309.47,0.13,Low Risk
SHP-01476,20260725,VEND-002,RT-eac686ec31,9.36,604.1,0,203.06,0.08,Low Risk
SHP-01477,20260726,VEND-008,RT-e3e5dc252b,14.99,83.1,1,176.36,0.04,Low Risk
SHP-01478,20260726,VEND-004,RT-beb841bea7,12.15,764.9,0,806.36,0.15,Low Risk
SHP-01479,20260726,VEND-001,RT-2a6c886dd3,24.45,953.6,0,2971.03,0.05,Low Risk
SHP-01480,20260726,VEND-023,RT-7591cac03f,13.39,847.2,0,1469.95,0.02,Low Risk
SHP-01481,20260727,VEND-003,RT-2b3a4503ec,10.24,421.1,1,366.46,0.04,Low Risk
SHP-01482,20260727,VEND-001,RT-55978a0d4d,10.48,1155.6,0,931.69,0.1,Low Risk
SHP-01483,20260727,VEND-024,RT-6ab3ba1a3f,14.15,169.2,0,324.52,0.03,Low Risk
SHP-01484,20260727,VEND-005,RT-beb926d627,9.52,507.1,1,633.08,0.6,High Risk
SHP-01485,20260727,VEND-021,RT-7e7acf15a0,18.35,568.8,0,871.55,0.07,Low Risk
SHP-01486,20260728,VEND-001,RT-21410fa2f8,10.14,119.5,0,102.49,0.07,Low Risk
SHP-01487,20260728,VEND-004,RT-efa111c927,10.22,971.9,0,1428.79,0.11,Low Risk
SHP-01488,20260728,VEND-003,RT-48dd811611,15.81,851.0,0,1864.01,0.04,Low Risk
SHP-01489,20260728,VEND-018,RT-348eac90ae,2.46,1015.2,2,201.93,0.18,Low Risk
SHP-01490,20260729,VEND-016,RT-2f6c4ae144,16.73,958.4,4,2246.52,0.58,High Risk
SHP-01491,20260729,VEND-012,RT-79f460df96,13.12,1022.5,0,474.41,0.07,Low Risk
SHP-01492,20260729,VEND-007,RT-a51548469b,11.87,526.8,0,554.17,0.25,Medium Risk
SHP-01493,20260730,VEND-003,RT-4996d9b85d,18.26,403.0,0,1098.86,0.07,Low Risk
SHP-01494,20260730,VEND-015,RT-e27fe990b3,19.2,972.4,0,2461.96,0.13,Low Risk
SHP-01495,20260731,VEND-006,RT-2f3719d668,21.31,454.0,0,1342.45,0.01,Low Risk
SHP-01496,20260731,VEND-015,RT-c000599407,10.0,148.7,0,140.43,0.13,Low Risk
SHP-01497,20260731,VEND-018,RT-bdff775a84,8.85,633.9,0,762.11,0.65,High Risk
SHP-01498,20260731,VEND-022,RT-5d7195f1c8,18.14,886.3,0,642.21,0.37,Medium Risk
SHP-01499,20260731,VEND-013,RT-6cc3cf8613,14.96,495.5,0,986.77,0.07,Low Risk
SHP-01500,20260731,VEND-001,RT-68a50fd8a7,16.16,665.5,0,1471.34,0.13,Low Risk
